STUDENT_ID	ESSAY_ID	PLACEMENT_SCORE	PLACEMENT_LEVEL	UNIVERSITY: 	SEX: 	DEPARTMENT: 	AGE: 	DEGREE: 	YEAR_ADDED	YEAR_OF_COURSE: 	NATIVE_LANGUAGE: 	FATHERS_NATIVE_LANGUAGE: 	MOTHERS_NATIVE_LANGUAGE: 	LANGUAGE_SPOKEN_AT_HOME: 	AGE_STARTED_English:	YEARS_STUDYING_English: 	STAY_English_WHEN: 	STAY_English_HOWLONG_WEEKS: 	ABILITY_SPEAKING_English: 	ABILITY_UNDERSTANDING_English: 	ABILITY_READING_English: 	ABILITY_WRITING_English	OTHER_LANGUAGE	OTHER_LANGUAGE1_NAME	ABILITY_SPEAKING_LANGUAGE1: 	ABILITY_UNDERSTANDING_LANGUAGE1: 	ABILITY_READING_LANGUAGE1: 	ABILITY_WRITING_LANGUAGE1: 	OTHER_LANGUAGE2_NAME	ABILITY_SPEAKING_LANGUAGE2: 	ABILITY_UNDERSTANDING_LANGUAGE2: 	ABILITY_READING_LANGUAGE2: 	ABILITY_WRITING_LANGUAGE2: 			TITLE_COMPOSITION: 	RESEARCH_FOR_ESSAY: 	HOURS_RESEARCH: 	SOURCE_ENGLISH_INTERNET: 	SOURCE_ENGLISH_NEWS/MAGS: 	SOURCE_ENGLISH_BOOKS/ARTICLES: 	SOURCE_ENGLISH_TV/RADIO: 	SOURCE_SPANISH_INTERNET: 	SOURCE_SPANISH_NEWS/MAGS: 	SOURCE_SPANISH_BOOKS/ARTICLES: 	SOURCE_SPANISH_TV/RADIO: 	HOW_LONG_WRITE: 	WHERE_WRITE_ESSAY: 	LANGUAGE_TOOLS: 	BILINGUAL_DICT_BOOK	BILINGUAL_DICT_SOFT	BILINGUAL_DICT_INTERNET	ENGLISH_MO0_DICT_BOOK	ENGLISH_MO0_DICT_SOFT	ENGLISH_MO0_DICT_INTERNET	GRAMMAR_BOOK	GRAMMAR_SOFT	GRAMMAR_INTERNET	THES_BOOK	THES_SOFT	THES_INERNET	SPELLCHECKER: 	NATIVE_HELP: 	OTHER_RESOURCES: 	ESSAY_FILENAME: 
A48	A48-2	43	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	3	16			3	5	4	4	1	French	2	4	4	2	Italian	2	4	3	1			The number of immigrants in Spain has risenÉ	1	1	0	0	0	0	1	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A48-2.txt
A49	A49-1	32	B1	UAM	male	Filología Inglesa	23	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	13	5			2	3	3	3	0						0	 	 	 	 			Do you think the gay people should be allowedÉ?	1	2	1	0	0	0	0	1	0	0	3	2	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0		A49-1.txt
A49	A49-2	32	B1	UAM	male	Filología Inglesa	23	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	13	5			2	3	3	3	0						0	 	 	 	 			Legalisation of Marijuana	1	2	1	0	0	0	0	1	0	0	4	2	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0		A49-2.txt
A50	A50-1	31	B1	UAM	male	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	11	"1995, 2005"	9	4	5	4	3	1	Italian	2	3	2	2	0	 	 	 	 			Traffic problems	1	1	0	0	0	0	1	0	0	0	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A50-1.txt
A51	A51-1	34	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	5	13		8	3	3	4	4	0						0	 	 	 	 			Do you think that gay people should be allowed to get married and adopt children?	1	2	0	0	0	0	1	1	0	0	7	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	Help from non-native speaker	A51-1.txt
A51	A51-2	34	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	5	13		8	3	3	4	4	0						0	 	 	 	 			Immigration	1	2	0	0	0	0	1	1	0	0	5	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		A51-2.txt
A54	A54-1	33	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	10			3	4	4	3	1	German	1	1	1	1	0	 	 	 	 			Do you think that gay people should be allowed to get married and adopt children?	1	1	0	0	0	0	1	0	0	0	2	2	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0		A54-1.txt
A55	A55-1	35	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	9	10	2004	1	3	4	4	5	0	0	 	 	 	 	0	 	 	 	 			Homosexual marriages and adoption	1	0.5	0	0	0	0	1	0	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A55-1.txt
A55	A55-2	35	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	9	10	2004	1	3	4	4	5	0	0	 	 	 	 	0	 	 	 	 			Legislation of marijuana	1	1	0	0	0	0	1	0	0	0	3.5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A55-2.txt
A56	A56-1			UAM	female	Filología Inglesa		Filología Inglesa	2005	year1																										Magazines teenagers	1		0	1	0	1	1	1	0	1	3	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A56-1.txt
A56	A56-2			UAM	female	Filología Inglesa		Filología Inglesa	2005	year1																										"""Cloning"""	1	5	0	1	0	0	1	0	0	0	3	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		A56-2.txt
A57	A57-1			UAM		Filología Inglesa		Filología Inglesa	2005	year1																																																							A57-1.txt
A58	A58-1	36	B1	UAM	male	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish (from México)	Spanish (from México)	Spanish (from México)	Spanish (from México)	9	10	2001	1	4	4	3	3	1	Italian	1	1	1	1	0	 	 	 	 			Gay marriage	1	1	1	0	0	0	1	1	0	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A58-1.txt
A58	A58-2	36	B1	UAM	male	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish (from México)	Spanish (from México)	Spanish (from México)	Spanish (from México)	9	10	2001	1	4	4	3	3	1	Italian	1	1	1	1	0	 	 	 	 			"Marijuana: leisure, medical treatment and dangerous drug"	1	2	1	0	1	0	1	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A58-2.txt
A59	A59-1	31	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	5	13	2005	4	4	4	4	4	1	German	2	2	2	2	0	 	 	 	 			Do you think that gay people should be allowed to get married and adopt children?	1	1	0	0	0	0	1	0	0	0		2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0		A59-1.txt
A59	A59-2	31	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	5	13	2005	4	4	4	4	4	1	German	2	2	2	2	0	 	 	 	 			Discuss and analyse objectively a number of different perspectives concerning the legalisation of Marijuana	1	2	0	0	0	0	1	0	0	0		2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A59-2.txt
A60	A60-1	32	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	15			3	3	3	3	1	French	1	1	1	1	0	 	 	 	 			Gay people	1	6	0	0	0	0	1	0	0	1	5	2	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0		A60-1.txt
A60	A60-2	32	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	15			3	3	3	3	1	French	1	1	1	1	0	 	 	 	 			Immigration	1	5	0	0	0	0	1	0	0	1	4	2	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0		A60-2.txt
A61	A61-2	33	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	12	2004	4	3	4	4	3	1	French	3	3	3	3	0	 	 	 	 			Discuss and analyse objectively a number of different perspectives concerning the legalisation of Marijuana	1	1	0	0	0	0	1	0	1	0	2	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0		A61-2.txt
A62	A62-1	43	B2	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	12			3	4	4	4	1	French	3	4	4	3	0	 	 	 	 			Problems in gay people's life	1	0.5	1	0	0	0	1	1	0	0	4	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Help from non-native speaker	A62-1.txt
A62	A62-2	43	B2	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	12			3	4	4	4	1	French	3	4	4	3	0	 	 	 	 			Immigration in Spain	1	0.5	0	0	0	0	0	1	1	0	4	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0		A62-2.txt
A63	A63-1	 	 	UAM	 	Filología Inglesa	 	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 																																A63-1.txt
A63	A63-2	 	 	UAM	 	Filología Inglesa	 	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 																																A63-2.txt
A64	A64-1	34	B1	UAM	male	Filología Inglesa	23	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	16	2003	14	4	5	4	4	1	French	1	2	1	1	Italian	1	1	1	1			Do you think that gay people should be allowed to get married and adopt children?	1	3	0	0	0	0	1	1	0	0		2	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	Help from non-native speaker	A64-1.txt
A64	A64-2	34	B1	UAM	male	Filología Inglesa	23	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	16	2003	14	4	5	4	4	1	French	1	2	1	1	Italian	1	1	1	1			Immigration in Spain	1	1	1	0	0	0	1	0	0	0	4	2	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	Help from non-native speaker	A64-2.txt
A65	A65-1	 	 	UAM	 	Filología Inglesa	 	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 																																A65-1.txt
A65	A65-2	 	 	UAM	 	Filología Inglesa	 	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 																																A65-2.txt
A66	A66-1	41	B2	UAM	male	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	12			4	5	4	4	1	Italian	2	2	2	2	Finnish (Suomi)	1	1	1	1			"Most of the time spent at school is compeltely wasted, according to some people. Do you think this true?"	0	0	0	0	0	0	0	0	0	0		2	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0	Help from non-native speaker	A66-1.txt
A66	A66-2	41	B2	UAM	male	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	12			4	5	4	4	1	Italian	2	2	2	2	Finnish (Suomi)	1	1	1	1			Should gay people be allowed to get married?	1	2	1	0	0	0	1	1	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A66-2.txt
A67	A67-1	49	C1	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	10	2005	2	4	4	4	4	1	Finnish	1	1	1	1	Chinese	1	1	1	1			Gay marriage	1	0.5	1	0	0	0	0	0	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A67-1.txt
A67	A67-2	49	C1	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	10	2005	2	4	4	4	4	1	Finnish	1	1	1	1	Chinese	1	1	1	1			Legalisation of Marijuana	1	0.5	1	0	0	0	1	0	0	0	2.5	2	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0		A67-2.txt
A68	A68-1	41	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	7	12		1	2	3	3	2	1	French	2	3	1	1	0	 	 	 	 			What is aviar flu? And what type of solutions should we adopt?	1	2	1	1	1	0	1	1	1	1	2	3	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0		A68-1.txt
A68	A68-2	41	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	7	12		1	2	3	3	2	1	French	2	3	1	1	0	 	 	 	 			Is the [not understandable] law so good enough?	1	2	1	1	1	1	1	1	1	1	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0		A68-2.txt
A69	A69-1	49	B1	UAM	male	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	7	13		16 (2 visits)	3	4	4	3	1	Italian	2	4	4	2	0	 	 	 	 			Subjective view about gay marriage	1	0.5	0	0	0	0	1	0	0	0	3	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A69-1.txt
A69	A69-2	49	B1	UAM	male	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	7	13		16 (2 visits)	3	4	4	3	1	Italian	2	4	4	2	0	 	 	 	 			Objective view about cannabis legalization	1	0.5	0	0	0	0	1	0	0	0	4	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A69-2.txt
A70	A70-1	 	 	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	9	9	"2004, 2005"	8 (2 visits)	4	3	3	2	1	French	2	2	3	2	0	 	 	 	 			Do you think that gay people should be allowed to get married and adopt children?	1	3	1	0	0	0	0	0	0	0	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A70-1.txt
A70	A70-2	 	 	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	9	9	"2004, 2005"	8 (2 visits)	4	3	3	2	1	French	2	2	3	2	0	 	 	 	 			The antitabaco law has recently implemented in Spain present a range of arguments about this	1	1	1	0	0	0	1	1	0	0	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A70-2.txt
A72	A72-1	30	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	4	15			2	4	3	4	1	French	2	3	2	3	0	 	 	 	 			Housing in Madrid	1	0.1	1	0	0	0	1	0	0	0	2.5	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A72-1.txt
A72	A72-2	30	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	4	15			2	4	3	4	1	French	2	3	2	3	0	 	 	 	 			The legalisation of Marijuana	1	0.25	1	0	0	0	1	0	0	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A72-2.txt
A72	A72-3	30	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	4	15			2	4	3	4	1	French	2	3	2	3	0	 	 	 	 			Gay people	1	0.25	1	0	0	0	1	0	0	0	2	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A72-3.txt
A72	A72-4	30	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	4	15			2	4	3	4	1	French	2	3	2	3	0	 	 	 	 			Abortion	1	0.25	1	0	0	0	1	0	0	0	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A72-4.txt
A74	A74-1	33	B1	UAM	male	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	10	10			2	4	3	3	0						0	 	 	 	 			Violence among children	1	2	1	0	0	0	0	0	0	0	1.5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A74-1.txt
A74	A74-2	33	B1	UAM	male	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	10	10			2	4	3	3	0						0	 	 	 	 			Anti-tobaco law	1	3	1	0	0	0	0	0	0	0	1.5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A74-2.txt
A75	A75-1	43	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	12			3	3	3	3	1	French	3	3	3	3	0	 	 	 	 			Do you think that gay people should be allowed to get married and adopt children?	1	0.5	1	0	0	0	1	0	1	1	2	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A75-1.txt
A75	A75-2	43	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	12			3	3	3	3	1	French	3	3	3	3	0	 	 	 	 			Discuss and analyse the number of different perspectives concerning the legalisation of marijuana	1	0.25	0	0	0	0	1	1	0	1	1.5	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	Help from non-native speaker	A75-2.txt
A77	A77-1	34	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	14	2004	4	4	4	4	3	1	French	1	2	2	1	Italian	1	1	1	1			Anti-tobacco law	1	0.5	1	0	0	1	0	0	0	0	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0		A77-1.txt
A77	A77-2	34	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	14	2004	4	4	4	4	3	1	French	1	2	2	1	Italian	1	1	1	1				1	0.5	1	0	0	0	0	1	0	1	1	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0		A77-2.txt
A78	A78-1	 	 	UAM	female	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	10			3	4	4	3	1	French	2	3	3	2	Japanese	1	1	1	2			Should be allowed gay people to get married and adopt children?	1	1.3	1	0	1	0	1	1	1	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1		A78-1.txt
A79	A79-1	36	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	11		12	5	5	5	4	1	French	4	3	4	3	0	 	 	 	 			Do you think that gay people should be allowed to get married and adopt children?	0	0	0	0	0	0	0	0	0	0	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0		A79-1.txt
A79	A79-2	36	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	11		12	5	5	5	4	1	French	4	3	4	3	0	 	 	 	 			Discuss and analyse objectively a number of different perspectives concerning the legalisation of marijuana	1	1	1	0	0	0	1	0	0	0	3	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A79-2.txt
A81	A81-1	39	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	11			2	3	3	2	0						0	 	 	 	 			What do you believe about anti-smoking law? Do you think is a practical solution?	1	3	1	1	0	0	1	1	0	0	2	3	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0		A81-1.txt
A81	A81-2	39	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	11			2	3	3	2	0						0	 	 	 	 			Advantages and disadvantages about public transport	1	3	1	1	0	0	1	1	1	0	3	3	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0		A81-2.txt
A81	A81-3	39	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	11			2	3	3	2	0						0	 	 	 	 			What do you believe about people who drive drunk?	1	1.3	1	1	1	0	1	1	1	0	2.5	3	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0		A81-3.txt
A81	A81-4	39	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	11			2	3	3	2	0						0	 	 	 	 			Advantages and disadvantages about music piracy	1	1.3	1	1	1	0	1	1	0	0	2.5	3	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0		A81-4.txt
A82	A82-1	41	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	7	12			4	4	6	3	1	Italian	3	3	3	3	Modern Greek	1	1	2	1			The bullfighting	0	0	0	0	0	0	0	0	0	0	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0		A82-1.txt
A82	A82-2	41	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	7	12			4	4	6	3	1	Italian	3	3	3	3	Modern Greek	1	1	2	1			Genetic selection of embyos	1	1	0	0	0	0	0	1	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0		A82-2.txt
A82	A82-3	41	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	7	12			4	4	6	3	1	Italian	3	3	3	3	Modern Greek	1	1	2	1			Parking meters	1	1	0	0	0	0	0	1	0	0	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0		A82-3.txt
A83	A83-1	32	B1	UAM	male	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	10	10			2	4	3	2	0						0	 	 	 	 			Gay people and marriage	1	2	0	0	0	0	0	1	1	1	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A83-1.txt
A83	A83-2	32	B1	UAM	male	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	10	10			2	4	3	2	0						0	 	 	 	 			The legalisation of marijuana	1	2	0	0	0	0	1	0	1	1	3	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A83-2.txt
A84	A84-1	41	B2	UAM	male	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	3	10			4	4	4	3	1	French	4	5	5	4	0	 	 	 	 			Solutions for the trafffic	1	0.5	0	0	0	0	1	0	0	0	4	2	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0		A84-1.txt
A84	A84-2	41	B2	UAM	male	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	3	10			4	4	4	3	1	French	4	5	5	4	0	 	 	 	 			Immigration	0	0	0	0	0	0	0	0	0	0	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0		A84-2.txt
A85	A85-1	48	C1	UAM	male	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	0	12	2000	4	5	6	4	4	0						0	 	 	 	 			Traffic in Madrid	1	2	1	0	0	0	0	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0		A85-1.txt
A85	A85-2	48	C1	UAM	male	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	0	12	2000	4	5	6	4	4	0						0	 	 	 	 			Immigration	1	2	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0		A85-2.txt
A86	A86-1	46	B2	UAM	female	Filología Inglesa	 	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	9	9	"2000, 2001, 2002, 2003-2004"	42 (4 visits)	5	5	5	4	1	French	3	3	2	2	German	3	3	2	2			Do you think that gay people should get married and adopt children?	1	2	1	0	0	0	1	0	0	1	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A86-1.txt
A86	A86-2	46	B2	UAM	female	Filología Inglesa	 	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	9	9	"2000, 2001, 2002, 2003-2004"	42 (4 visits)	5	5	5	4	1	French	3	3	2	2	German	3	3	2	2			Discuss and analyse objectively a number of perspectives concerning the lgeislation of marijuana	1	2	1	0	0	1	1	0	0	1	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A86-2.txt
A87	A87-1	 	 	UAM	male	Filología Inglesa	18	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	7	11			3	4	4	3	1	German	1	1	1	1	0	 	 	 	 			Do you think that gay poeple should be allowed to get married and adopt children?	1	2	1	0	0	0	1	1	0	1	2	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0		A87-1.txt
A90	A90-1	28	A2	UAM	female	Filología Inglesa	24	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	10	14			2	3	3	3	0						0	 	 	 	 			Solutions for the traffic	1	3	0	0	0	0	0	1	0	0	5	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0		A90-1.txt
A91	A91-1	56	C2	UAM	male	Filología Inglesa	25	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	20		112 (2 visits)	5	5	6	5	1	French	1	1	1	1	German	1	1	1	1			Do you think that gay people should be allowed to get married and adopt children?	1	2	1	1	0	0	0	0	0	1	6	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1		A91-1.txt
A91	A91-2	56	C2	UAM	male	Filología Inglesa	25	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	6	20		112 (2 visits)	5	5	6	5	1	French	1	1	1	1	German	1	1	1	1			Review some of the viewpoints concerning the issue of immigration in Spain	1	1.5	1	1	0	0	0	0	0	0	4	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	Help from non-native speaker	A91-2.txt
A92	A92-1	41	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	11	2005	26	4	4	4	3	0						0	 	 	 	 			Do you think that gay people should be allowed to get married and adopt?	1	1	0	0	0	0	1	1	1	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A92-1.txt
A92	A92-1	41	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	11	2005	26	4	4	4	3	0						0	 	 	 	 			Review some of the main viewpoints concerning the issue of immigration in Spain	1	1	0	0	0	0	1	1	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A92-2.txt
A93	A93-1	29	A2	UAM	female	Filología Inglesa	21	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	10	"2000, 2001"	9 (2 visits)	3	3	3	3	0						0	 	 	 	 			Do you think that gay people should be allowed to get married and adopt children	1	1	1	0	0	0	0	0	1	0	2	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0		A93-1.txt
A93	A93-2	29	A2	UAM	female	Filología Inglesa	21	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	10	"2000, 2001"	9 (2 visits)	3	3	3	3	0						0	 	 	 	 			Anti-smoking law has recently been implanted in Spain	1	2	0	0	0	0	1	0	0	1	6	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0		A93-2.txt
A94	A94-1	43	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year1	Spanish	Spanish	Spanish	Spanish	8	8			2	3	4	3	1	Modern Greek	2	3	3	4	French	2	3	4	3			Discuss and analyse objectively a number of different perspectives concerning the legalisation of Marijuana	1	2	1	0	0	0	1	1	0	0	3	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0		A94-1.txt
